hour,day_of_week,station_id,rainfall,temperature,rush_hour,crowd_level
10,3,40,35.99136980122936,34.674122992692276,1,2
12,6,22,4.806707963323998,39.17307778604943,1,1
2,4,48,9.071962702331504,30.459371262837344,0,0
22,2,36,2.0365676993157997,29.327058011647644,1,2
19,6,12,46.2891770264238,37.255278720332456,1,2
22,6,12,47.67521497500798,31.121406484394946,0,0
13,2,25,49.96044388727696,37.43360284624389,1,2
4,2,36,45.561280891898754,37.383962541165815,0,0
23,2,41,45.94665085347164,38.30258892040668,0,0
22,5,18,32.76121812520625,33.3450800655168,1,2
12,1,11,29.29355388626026,25.130129279467667,1,2
8,4,20,21.116114082855695,34.74981180358336,1,1
2,5,33,9.380160102062856,37.06046992440428,0,0
14,2,19,44.87444410162587,37.314055697927465,1,2
17,4,1,4.736107371097676,36.02935552528852,0,0
1,6,3,34.52577364419654,30.47702676958871,0,0
8,1,10,48.28263252033123,35.5869162655285,0,0
5,4,35,20.399128435424586,33.92398880080941,0,0
13,3,25,13.750793575168341,22.491240169195457,1,2
5,5,23,31.963967807092637,37.50605862788905,0,0
0,4,48,42.62326635758959,26.49924950619657,1,1
7,5,42,15.678784004506463,25.82563747874828,0,0
15,4,6,44.48520181663237,25.900733352644032,0,0
2,0,17,41.54084189243725,21.346695356136014,1,1
9,6,17,45.13083571141193,39.413183386177494,0,0
9,0,2,8.568837451417838,29.657216238244963,0,0
3,2,43,45.98745316554701,25.02297117212595,1,2
10,2,35,29.15114547102526,22.518792220913802,1,2
21,5,38,0.31925913546236306,26.40386298739645,1,2
19,2,7,12.944830654089884,32.43678139261139,1,2
2,4,38,41.336270142344176,24.628984959597858,1,1
12,5,38,17.804335981446734,23.20486522105646,0,0
5,4,33,12.47996634842078,36.621699976095854,0,0
12,1,27,28.658039640431838,29.181825408001195,0,0
0,1,41,30.86398363443416,22.548539552304348,1,1
20,1,16,31.252947006645353,24.694553931644908,1,2
19,0,44,6.486280522249855,22.829206538934667,1,2
11,1,43,42.375606830387255,23.062285290794847,1,2
0,3,46,31.531722275575692,24.299335062394462,1,1
10,1,23,10.431445674591156,23.251359176166,0,0
12,1,28,7.74964726427132,32.804389815708525,1,1
3,4,46,16.36919374853054,38.96948638666563,0,0
4,6,22,28.88323183258801,31.834210840626717,1,1
22,5,1,20.42921082297257,31.398250508256638,0,0
14,2,30,17.604489868506334,37.47613395598037,1,2
23,0,25,7.229081556199818,32.653952518084466,1,2
3,2,24,13.481616387956386,39.85593133599669,1,1
4,1,20,4.1278141272903355,30.75348803963214,0,0
4,5,16,0.5263791060453216,34.25009713766087,1,1
11,5,35,18.214202095471265,38.37367897506215,0,0
21,4,16,38.741803368014196,26.36948278447713,0,0
17,0,37,0.952197589174919,21.854462215151614,0,0
12,2,46,42.663760110923775,32.448158408794114,0,0
1,2,11,24.25201245068739,22.418035760955878,0,0
19,3,24,24.402839708390395,28.153272421628174,0,0
1,3,30,4.254068615538786,22.584653369255165,1,1
23,5,25,15.666767959538952,23.626502351780513,1,2
12,5,33,31.859708626773088,35.51926892409203,1,2
2,4,36,27.839968793937093,28.619815331122624,1,1
21,1,34,3.9920603099229957,31.708569088565845,0,0
23,3,27,26.887395469434654,24.64266725721898,1,2
17,6,11,17.979528489144204,21.75496155771992,1,2
7,3,40,27.11211958135813,39.01429181104727,0,0
3,5,2,33.549682219562236,35.24473230991828,1,1
13,4,35,29.951959873041094,24.33325902975765,0,0
22,6,46,32.46846655456071,35.157163215270586,1,2
23,5,7,39.59419197584003,33.922547114603354,1,2
7,2,29,36.728612608482315,39.45603086353388,1,2
0,1,37,42.328509636416356,27.20572903362298,1,1
4,5,36,37.74815097926872,22.11830072094962,1,1
9,6,21,40.9817154148624,25.42456016462966,0,0
22,2,35,47.07208524364967,31.501437621847685,1,2
0,3,37,21.119189396227746,28.272974921230336,0,0
13,4,4,24.362547656572097,27.370038856340177,0,0
20,2,3,48.636454856025686,38.26184439283852,1,2
14,6,44,19.966413571563322,21.56767472791364,0,0
20,3,18,27.826805397749183,31.386737316784313,1,2
18,3,9,12.712458331553156,39.21347662701302,1,2
7,6,42,38.93161490963306,33.311505817236814,0,0
2,4,36,9.241763803527592,28.0833802778965,0,0
15,6,28,16.069909341469007,31.358626010652344,0,0
6,5,9,18.61324371759141,21.840617572662943,1,1
22,3,12,35.099210698087965,34.38276475612264,1,2
1,2,32,30.270825283371906,27.43579287257721,1,1
20,4,20,31.31722979270226,24.88154993344787,1,2
15,0,47,31.528522056455998,21.323115089863386,0,0
22,3,23,32.26351137072957,33.563505288716534,0,0
22,2,30,36.70930940096444,25.246391366849075,1,2
9,3,32,15.853490851341101,30.34257199396816,1,1
3,0,29,11.531078865092137,30.025075009639895,0,0
5,4,17,10.511388838601682,24.182895063477815,0,0
15,1,46,26.592361640160377,30.143210809533635,1,2
13,0,26,48.197306191270314,20.574127018039697,1,2
14,5,24,46.0687239544981,32.79853126792821,0,0
7,1,49,25.586117466740284,25.550412327364167,1,1
1,0,33,6.320477002359059,37.54901877949221,1,1
16,1,45,11.768294614877984,25.663887253314748,0,0
6,1,26,43.26136600114454,25.460285220336928,0,0
14,3,29,13.517081468426378,24.340603123579392,1,2
20,1,26,40.09282217593392,35.218391231575865,1,2
5,3,19,17.79266126614145,36.06461894534422,0,0
8,4,23,45.171034147719254,21.09573270964637,0,0
3,1,9,11.646352003656474,29.058153408893745,1,1
12,4,27,40.69109319468339,25.367846183540056,0,0
20,6,12,4.759476323923012,20.20677217792541,1,2
18,4,38,9.51962378001312,28.882784393561067,1,2
14,3,42,2.972656531015655,36.63384635359094,0,0
13,1,28,14.702975599602558,20.82760642478705,1,2
15,3,23,45.70874976847702,22.3693301371439,1,2
1,0,15,24.570889451144808,24.770925483841616,0,0
0,3,23,6.162036170004381,30.147936527429962,0,0
12,0,26,19.68417142953226,27.212755603952157,0,0
5,3,18,17.617205045113614,35.61442474194632,0,0
17,2,26,49.69079728437622,36.334518993582904,1,2
5,4,36,41.43386026030198,28.6560083383608,0,0
22,0,37,36.30553140798326,24.511452753349374,1,2
5,0,26,40.00409591748985,29.3002766553412,1,2
3,2,35,6.631715884893186,29.51917914897769,1,1
6,1,40,14.90604124426444,29.20016975317597,0,0
18,5,34,6.297500589079669,37.61650737029892,0,0
17,6,7,5.597731584050042,32.75961618945098,0,0
5,3,40,37.973717350587364,24.247516029729557,0,0
1,4,24,1.9981277826782662,21.614560181883466,0,0
8,2,28,39.24183660347365,22.925890911033658,1,2
12,3,3,19.03727154557238,22.907856067115123,1,2
12,0,41,5.3268657070586425,33.788549898666815,0,0
21,4,47,9.34256973539176,34.37369630045265,0,0
22,5,48,24.80452157984083,24.15232761756646,1,2
16,4,30,25.47638597468386,23.590066273754235,1,2
9,3,14,28.615184662434373,37.67103071715388,0,0
2,2,34,22.23604072168255,22.11736260061895,0,0
20,3,8,1.2353053078915488,29.090972438844304,0,0
18,6,21,33.411423985344854,24.516765353355964,1,2
4,2,43,49.92681069186726,31.444086295317295,0,0
18,3,18,11.247291190328157,39.06470368758461,1,2
14,3,20,23.776731552172947,38.85085172764941,1,2
1,4,36,18.857133014736995,31.57963970719864,0,0
23,4,25,41.46550343058598,31.35162287964033,1,2
3,3,9,28.866128722076162,33.17269673493714,1,1
1,4,43,24.677174190186623,32.87495691237848,1,1
2,1,32,21.077935526797305,34.31690116095628,0,0
20,1,1,22.982846031839564,23.767284932121267,1,2
22,0,42,36.616674786735324,25.690224152640532,1,2
15,1,27,3.570495227007137,36.26428911102861,1,1
7,1,42,1.9323705415562886,37.72914410192833,0,0
4,5,48,45.81088004273213,37.14814761966878,0,0
17,6,41,10.54480827737671,36.23239018219772,1,2
15,2,24,32.08784594213018,32.11503534504643,1,2
6,1,38,13.534528080314844,31.86456439228142,0,0
22,6,35,44.78439461296057,38.61903924532031,1,2
13,4,12,28.79085095179469,26.437810609987192,0,0
9,1,36,8.665710318789376,29.749298379240017,0,0
11,1,11,32.41810749103244,35.13871548273556,0,0
2,1,11,49.95140606945408,31.039954798847205,0,0
20,4,6,40.888317624290735,24.132007107357094,0,0
7,4,3,11.627252196421884,20.8948798502594,0,0
8,1,6,37.007516686565154,38.10900607402065,0,0
5,3,1,27.411192274949652,32.86128935155929,1,1
10,5,21,11.137345265057036,27.80402135539219,0,0
18,2,43,1.1149607368230008,37.118800292311406,1,2
18,5,1,4.928805478916088,33.127023365455486,0,0
5,3,46,7.544258141474897,32.24295396379445,0,0
18,4,8,18.831267159861465,29.23894532790522,0,0
12,1,6,32.96919199580225,29.688138352180697,1,2
7,5,39,2.1890418403852365,23.175791496016878,1,1
3,4,4,18.342469964474585,33.90240952487803,1,1
22,3,5,25.147230186440723,23.812327910295426,0,0
8,2,16,35.6740313281525,33.51053963825821,1,2
6,4,18,38.16938327300306,34.52989201880681,1,2
2,3,5,29.144352399796347,30.34018175610548,0,0
5,5,34,0.5055165693931885,27.591542414916315,1,1
18,2,29,28.88877106355867,39.4756334051318,1,2
5,6,2,49.829449863372986,24.030287079787133,1,2
0,5,32,29.181350542422855,21.95260454388415,0,0
8,4,12,2.752998670904061,21.6801853101894,0,0
5,0,29,33.33318138440652,37.12966064628096,1,1
9,0,37,24.098125121865838,32.41694523281932,0,0
4,6,37,36.14923606557151,31.895148318884488,0,0
21,1,15,15.056124408749621,23.322179380406382,0,0
12,5,46,18.71461992094052,24.129195738128246,0,0
3,2,28,29.922421501743006,34.99905456028929,0,0
18,2,1,1.8706604963311335,37.61625872070509,1,2
5,3,27,23.92109055546035,24.518210379137425,0,0
14,6,45,0.40830776150818093,23.373970755452454,0,0
7,2,9,49.98341037682145,28.853125856413993,1,2
23,2,4,36.01349253549692,27.825020795537966,1,2
6,5,45,47.75648055942901,30.18210711739904,1,2
1,5,34,47.78313170393302,39.796250535466065,0,0
13,0,17,21.0411543545337,28.052571981440437,1,2
11,6,12,34.42120412355855,33.11602566411323,0,0
21,5,8,0.6087219434529945,30.23532419477975,0,0
2,0,21,37.437946316831756,37.86589040561828,1,1
2,3,2,7.295052548868986,29.05849265723032,0,0
18,6,15,34.6457417207302,27.576275241173477,1,2
0,5,8,33.89582105324788,36.79630214315943,1,1
0,3,28,8.571561986153586,36.906431468288744,0,0
20,4,4,46.089692513774686,29.305666272589157,1,2
20,1,18,47.05884687142921,24.80815139051577,0,0
0,1,28,45.202058312842816,22.730132640700024,1,1
11,0,36,13.465589607663647,20.89193666809054,0,0
19,6,7,1.301409858818836,27.446309053755833,0,0
1,5,24,46.06814618088868,22.564213929335942,1,1
8,2,42,15.150495454446277,36.812245738448844,0,0
19,5,34,40.94519624509274,37.71358318525904,1,2
22,5,47,34.19827754226837,35.94375287237686,1,2
21,1,30,31.10944932955736,20.16182266765063,0,0
7,3,20,18.82496321018934,35.44010719777461,1,1
20,3,18,17.45205595294033,25.377554304347914,0,0
20,6,9,41.16414168915949,38.042189290934886,1,2
23,1,24,12.525571797724478,20.591988921830623,1,2
12,2,18,24.162882825984283,28.84810710270857,0,0
13,2,22,33.54329149542022,27.176178532522748,0,0
9,1,33,21.13063377173931,21.79001866498178,0,0
14,0,43,22.307867202531913,36.87724030579603,1,2
2,4,25,34.36152689384579,35.351278829301464,1,1
8,6,2,49.195237675134216,20.54013099858362,1,2
19,5,7,34.80877649695579,27.181791189145535,0,0
4,1,41,2.731952075204652,36.56787437636484,0,0
4,5,25,31.97771890683501,35.343300430795196,0,0
15,3,31,11.38569283612979,30.94145243113685,1,2
4,5,31,7.744498754246604,36.1561548895219,1,1
9,0,48,5.636775328287707,26.565671027283503,0,0
21,2,16,2.0509394310395948,31.04389823726866,1,2
8,3,32,30.973573361471292,23.067499737336785,0,0
3,3,14,23.314360715070308,31.63425783143989,1,1
0,5,2,26.733493949250754,29.957719807360473,1,1
22,4,5,16.829470184898167,30.073733549319826,0,0
11,3,21,16.224372135076216,36.054652914852696,0,0
8,4,4,22.05224997328685,32.9993820138264,0,0
4,3,36,27.710661043217584,35.520500531291056,1,1
11,4,19,40.512637402911786,23.83517271985913,0,0
20,6,48,5.074706265408279,33.854389165459864,1,2
17,2,36,10.717739383153152,24.699165419867448,0,0
3,3,43,1.6339653926241204,20.916767885149778,0,0
22,0,28,20.611198010985888,35.658606816330156,1,2
23,5,45,27.959023536204686,22.01368192228037,1,2
20,5,9,1.6896141890332006,25.570738438001307,0,0
18,6,23,11.733065864878235,20.80729683050926,0,0
1,6,15,19.38288310227034,29.223778718592136,0,0
10,4,46,26.872196323891828,21.61651034182484,1,2
22,0,47,25.802894687836268,33.305068745114454,1,2
17,2,40,24.936704514808273,35.18785103819334,0,0
11,1,46,4.941538265269896,29.56430563279561,1,1
9,1,4,21.43870961838619,38.620132627684185,1,1
14,1,25,42.188182665649116,21.149393275427187,0,0
18,2,30,21.17385141724381,38.35648062759775,1,2
18,2,46,32.15760233691844,26.248074651375674,1,2
20,1,1,1.135330735529455,34.31957745339426,0,0
21,0,37,32.60184803771046,32.60274263026901,0,0
0,2,13,17.56938644407193,39.85210994896507,1,1
22,4,3,26.85628717924281,27.175742287363306,1,2
4,0,21,35.32605620004539,39.15447827848029,1,1
7,1,14,15.023634816177994,39.47855068543087,0,0
15,3,15,38.92157249759088,30.89333237549357,1,2
21,3,27,6.231585266548639,36.347391043167704,1,2
1,4,41,4.245354371431081,21.156837658980876,0,0
17,4,47,8.01971116472902,32.750130328553496,1,2
10,5,39,27.09797997365491,26.30595683034128,0,0
13,6,32,36.76242179396528,20.273256603054577,1,2
9,6,12,28.284382605609178,33.27647673556437,0,0
5,2,48,48.91995645131355,36.960953776601784,1,2
2,1,12,45.827002645377874,33.644364658512885,0,0
10,5,10,22.17366053923362,33.78375135403419,1,2
9,1,2,32.905725052238985,21.792175876634495,0,0
22,3,6,19.188105985689667,23.64955211241101,1,2
15,4,15,19.281625133222374,20.630593480735605,0,0
2,6,41,34.716540928829126,33.55785998024681,1,1
13,2,25,40.20339975059054,29.311519782012567,1,2
9,2,38,48.7548175824004,36.0736891746376,0,0
10,1,36,42.25079491564534,27.470321240687507,0,0
3,6,30,7.386591511348783,28.916799413809095,0,0
14,5,35,11.594645481001308,31.407443926217816,1,2
2,6,1,9.115747804472008,23.032019676180706,1,1
7,3,38,5.074720364892865,21.64144551298573,1,1
6,0,12,26.041469433336594,25.796127851090496,0,0
11,4,21,21.861527327059527,28.592052408990973,0,0
2,1,33,15.430320013701216,27.823950310762005,1,1
19,2,22,19.877187299758425,29.722535008798943,0,0
5,1,2,40.26170433573714,36.80743262490242,0,0
19,5,40,18.622140831908407,39.83883406739997,0,0
4,0,6,30.335447393769982,38.17126381350434,0,0
14,4,38,33.50357110812953,23.258943677975086,1,2
17,1,40,42.83623051656215,38.17155275423415,1,2
8,6,2,13.13815528890856,34.504014133581386,0,0
9,4,37,41.731284457663854,39.6044689151027,0,0
9,2,30,48.29408483756181,29.460269918680606,0,0
12,0,33,28.333346878969586,39.26524502925429,0,0
10,5,48,38.60308889077731,30.723424019118966,1,2
3,0,31,29.043851870598246,29.72659764595366,0,0
19,5,32,5.629220796930917,25.059365980502147,0,0
17,6,25,1.1121249133819344,32.11844242114162,0,0
21,0,9,26.04945839230278,20.41691306210695,1,2
19,0,8,34.63379583552496,20.881130186473634,0,0
5,3,27,42.71703628202895,32.8840142012327,0,0
12,4,8,3.306554692685504,39.560341579922195,1,1
14,3,27,2.3279320355488906,34.92144690922043,0,0
19,0,1,7.137970054533921,31.473937919998512,0,0
6,5,18,9.882530188828543,22.555343492088056,0,0
18,3,47,38.44363070074574,37.32619585562395,1,2
13,5,17,14.677330800553085,33.09624335161843,1,2
10,1,3,22.17569407070353,27.379754171084976,0,0
0,1,12,19.23775264671901,20.555378551696432,0,0
18,2,1,48.700809724648586,26.53376448225366,0,0
15,5,12,40.3271769396495,25.324386388742248,1,2
18,2,35,37.50168360242128,34.98777902460647,0,0
11,3,5,17.491467248646675,21.029414358249998,0,0
5,6,11,13.07917038695831,32.95412775802741,0,0
0,5,21,3.088576719076086,23.837999839970152,1,1
13,3,22,37.45379260020202,29.88796538203883,1,2
10,5,47,16.636279139978704,34.428058328141915,1,1
23,3,46,17.95287614360391,38.394152128673376,0,0
21,6,32,3.1294162728273345,27.06589760233065,1,2
4,0,12,27.1042263011958,37.217811536698704,0,0
14,4,31,44.50071950480836,23.2008012890811,0,0
2,0,48,30.42663282569853,25.135141608313532,1,1
0,4,22,44.62609705917377,39.89439649593325,1,1
14,3,47,22.185673992498746,38.12302912774056,1,2
1,5,5,4.032990102953554,38.631413719230906,1,1
14,2,2,0.7332341195233794,32.5413702940112,1,1
15,6,24,42.51099844248333,35.06846054326385,1,2
21,1,8,21.884035325268876,33.917616341746964,0,0
15,1,29,31.215900616607584,32.03869084327455,0,0
16,6,48,36.8206125639269,39.15275596898588,0,0
22,0,33,16.806968340982692,38.78973071313817,0,0
4,3,36,17.70165605416455,26.696670845626556,1,1
10,0,21,7.792057408209701,21.22315183964522,0,0
11,6,28,9.239438609660077,22.757904010936677,0,0
19,1,30,1.8644726798813294,34.959522041381845,1,2
12,2,21,4.720528541692587,35.227939894248294,1,1
9,5,34,30.743351296078135,39.62192324997008,0,0
11,6,27,35.7566880569224,31.262580537694745,1,2
7,1,17,40.52282943879119,22.583865328954694,0,0
6,3,15,10.87298169200377,38.71855210897526,1,1
18,6,19,16.002996356331405,26.873358791162396,0,0
0,3,26,47.18350211536394,33.79384789925456,0,0
15,2,39,47.63882229986039,21.68683950022078,0,0
18,4,37,23.395299544762725,27.344831924586103,1,2
17,0,31,26.68881960542997,36.245774885692455,1,2
17,2,49,12.274678337021061,25.54136200755634,0,0
9,4,37,34.256873636416934,28.801198756634598,0,0
15,2,1,40.40433978452832,37.66899907054514,1,2
5,4,43,28.98672407161872,37.75910390581541,1,1
6,0,5,35.022580101552556,31.897514786960713,1,2
17,4,40,18.406834992314185,32.10824838673406,0,0
17,4,15,12.297136352878857,30.264287918417843,0,0
22,3,24,34.57764320433758,25.080991562733985,1,2
9,2,48,43.24800702127875,35.24143582003171,1,2
4,6,40,34.324205640668374,39.498036802458174,0,0
20,1,30,28.04144845207468,30.426991179516143,1,2
10,6,41,15.191322132938623,34.64011461637536,0,0
2,6,45,38.721960729923836,31.248245660503546,1,1
12,0,33,31.703750120357064,34.447585767577934,0,0
2,0,16,31.286717843880286,26.82735491447936,0,0
19,3,12,23.494030966153034,23.006602581583145,0,0
13,3,23,4.053949886627373,20.588826165214332,0,0
10,4,36,15.121863238415756,37.74932552587089,1,1
17,5,30,32.363275407423394,34.14532738144626,1,2
9,5,31,38.692303441489145,20.182196143691215,1,2
14,1,41,3.5142318314533183,26.992379784093405,1,1
5,1,17,0.24891295306049832,20.58016766568675,0,0
1,4,38,26.963779183794973,39.04943438482721,0,0
5,1,43,15.397553014920645,29.862423438448626,1,1
2,1,12,45.66818759642056,33.87598971932047,1,2
12,3,21,16.27157355375192,22.6320165761151,0,0
2,0,28,0.8589727952275417,30.771156374924537,0,0
8,2,41,48.84937643817533,25.619481760497557,1,2
13,1,43,47.87894691569895,29.838428718160408,0,0
14,3,44,35.3513370817844,32.33072278617832,1,2
11,4,31,17.388247201325562,21.439628321854567,0,0
22,0,20,15.731500315066837,28.25898922380464,0,0
4,6,6,5.220997879684585,36.55166981087184,1,1
5,3,37,42.374999986593984,22.732610716657923,1,2
21,5,27,8.523440646920506,22.40614648545176,0,0
22,1,35,0.15153199217372015,21.338743180005245,0,0
19,4,26,26.010483918054295,34.94329855669337,1,2
17,3,22,22.958820174740207,34.6743177387724,0,0
16,4,27,1.1036438150555716,34.80973293057156,1,1
9,6,33,41.82093944761737,37.974203852513554,0,0
15,2,9,2.823455214841064,25.892180537352985,1,1
23,2,45,21.825134810121178,22.601560666982433,1,2
13,0,2,14.183961171316007,34.02909938134356,0,0
23,5,36,17.97151789141191,21.69530298283084,1,2
10,4,4,15.211551202782347,39.67873949806025,0,0
16,5,2,48.09877821510338,36.94910716959336,0,0
3,6,13,5.327691993220768,39.68528103052087,1,1
9,2,15,12.775677912648181,36.8174246791222,0,0
12,1,6,47.66211693478842,22.313055208859925,1,2
1,3,1,16.469783212334537,39.70788637407099,0,0
14,5,28,36.638253933307055,36.266940702756344,1,2
23,2,25,1.296288462632944,29.794283512887777,0,0
17,5,49,27.068599085452483,31.97038982280575,0,0
3,6,25,3.507921729126301,26.5127891942225,0,0
20,0,2,10.106155444353277,32.92887164670968,1,2
17,1,17,31.916649076839796,30.94184781089711,0,0
0,1,6,45.47454398364099,38.69083193959151,0,0
14,5,11,31.992651604791305,23.202314916436563,0,0
13,2,21,4.841221420370862,39.2596952191674,1,1
6,4,18,27.34712716487161,25.05397968658818,1,1
8,5,19,0.24720759349861066,31.934140681828914,0,0
1,0,13,39.917767772838,30.45865621943063,0,0
2,4,45,14.90407762623836,26.59505608455959,0,0
4,6,49,9.354998896677518,26.549088112585967,1,1
20,6,6,13.813424353620801,29.675931858252095,1,2
16,6,41,48.38261169596936,23.768325927027032,1,2
17,5,3,36.285043390274055,38.64875310624995,0,0
21,4,26,40.56364767040982,21.872124263630692,1,2
21,1,34,36.904033085795405,34.04380759324884,0,0
13,4,37,40.14890224853549,30.439634874537823,1,2
21,3,39,14.52490245225449,22.456488372143333,1,2
21,5,49,18.120973955065306,24.593250846959567,1,2
2,0,22,42.415321198255434,28.5372771645776,1,1
23,6,33,29.291635029946583,22.457334171852374,0,0
1,5,1,19.420136097174108,24.07638839405285,1,1
1,3,2,15.203365538694962,37.85062343056619,0,0
0,6,46,20.35705456675352,35.075576096788964,1,1
12,0,8,29.057948689946727,20.173941343752475,0,0
14,5,18,22.516081335025785,35.24568874816204,0,0
8,2,34,27.823492540372463,36.968998605423,0,0
3,4,39,12.379367490886162,36.13795069489899,0,0
21,2,7,8.467705581721486,39.72607257191899,1,2
10,3,25,34.35491574892466,26.488798878386373,1,2
6,5,36,48.46287163895598,25.961356389319477,1,2
3,2,29,22.500997516399778,31.45638369562341,1,1
15,5,17,15.248600221826491,21.171596408096732,0,0
23,2,22,19.314273015361387,28.412856366446057,0,0
6,2,22,18.60644303575639,28.807381572937285,0,0
10,4,41,3.1763332271465217,34.219725866471265,0,0
7,3,31,30.451558836831182,22.63651903860287,1,2
2,3,27,2.6400675735048895,39.795587657609154,0,0
0,0,42,45.81970991641168,24.234905332371497,0,0
21,6,18,6.209854977142005,30.594443497366548,0,0
6,4,11,0.4087346406344894,38.97503994436545,1,1
18,0,27,31.480100547577177,33.791030125937255,0,0
23,0,6,47.73547213130447,39.398142286433384,0,0
9,5,33,38.099463018316385,21.220358299232085,0,0
12,6,40,47.35370935743,31.925544797821345,1,2
17,3,8,24.763736636263822,39.96164465719107,1,2
23,4,35,47.44915898032697,25.31118908391546,1,2
13,6,46,33.60518501775977,37.11973621847925,0,0
17,0,13,8.741591649830866,33.56383313890134,1,2
23,1,28,38.66870726712417,38.16729268914211,1,2
5,5,4,36.124070950356554,39.7914440086562,1,2
8,2,23,48.775808877466716,23.177146972181923,1,2
2,0,20,30.36657850467544,38.09430781559329,0,0
19,1,36,46.8334678396345,37.79677959813522,0,0
6,6,6,44.18110137703656,38.92201645618843,1,2
19,1,7,12.886275363065891,22.687359221571345,1,2
10,0,38,37.52901951071497,30.16338764029694,0,0
5,6,43,49.345115691809646,34.51663103102091,1,2
2,2,3,18.899076490837952,24.732558049134536,1,1
9,4,34,4.70679348569637,24.08034305874054,1,1
0,0,49,0.9402856615942645,32.39435111758223,1,1
6,0,1,3.3154447834544962,37.47473860808719,0,0
19,0,22,2.5622093195707576,34.77128463040674,1,2
11,3,45,44.937868852235724,31.283563937082473,0,0
20,6,29,47.65398920601021,39.69683150804393,1,2
16,5,13,0.4075061860155771,33.492072906254016,0,0
9,1,33,6.352502985361447,35.884631489220865,1,1
23,3,9,1.5014022093566726,26.358491907210848,1,2
11,5,18,22.964030463062645,32.76578721112592,0,0
12,4,13,43.13598550142733,22.154333397318517,0,0
1,5,46,6.79742660181547,34.63779589966797,0,0
20,4,13,37.29031494672468,33.780275812099006,0,0
16,4,27,44.6377647535725,25.31983359183416,0,0
12,5,28,16.90441294922454,39.48038956841657,0,0
11,2,14,39.24308371521974,38.00375788867646,0,0
6,1,19,34.56333333299542,20.23042052463465,1,2
20,3,34,45.933890297561454,21.4071068155649,1,2
19,4,18,20.032755634237454,27.587855403269316,0,0
3,1,6,33.23725013541983,39.403232121380476,1,1
7,3,46,1.6824673453195438,24.387056263611733,0,0
2,4,16,29.941182148525108,27.00719592960757,1,1
15,2,27,25.860939137453986,22.290774533955094,1,2
5,5,43,11.661143318244793,31.51200413340775,1,1
7,5,15,30.842328824200614,26.110131299144726,1,2
15,5,49,49.18651242205448,28.21563100440524,1,2
6,4,21,26.300207673487456,26.68947327941165,1,1
12,5,29,0.32670253963978935,36.176913305041694,0,0
19,2,43,36.024275890150534,30.081446883149972,1,2
9,4,41,19.223036433766055,37.4873417342535,0,0
5,4,45,43.325238993232325,27.042978065180314,1,2
11,0,23,28.72170607809131,20.909493397411996,0,0
15,3,26,7.412151342944795,24.834984470897886,1,2
17,2,17,44.79258705889655,24.054135163374255,1,2
1,2,21,9.377678235899378,20.48601832436009,0,0
10,1,8,47.338542302179455,22.941926717907656,1,2
20,6,35,39.75854324759824,21.321718064062168,0,0
19,2,42,0.7697128876937243,23.957692257257207,1,2
17,6,42,41.06237812566899,29.124173314214033,1,2
19,5,14,38.2621068462114,20.850961353413833,0,0
23,6,7,7.736190280967631,26.50518085589976,0,0
19,6,34,5.839579852398325,31.84268151318217,0,0
0,2,7,24.856138768489345,34.04054973661396,1,1
12,5,4,25.114501217354523,23.0115853120528,1,2
21,6,35,20.097502352255376,25.896081434647247,1,2
7,2,29,36.406365443228886,28.082778077160512,1,2
1,4,18,38.0654524388722,21.8424333017801,0,0
2,4,37,2.505677903528408,25.563908455340226,1,1
3,5,6,4.837972600478757,35.35023024734937,0,0
12,2,49,27.66350336222741,22.104642727495985,0,0
12,1,32,9.158355539337649,30.141687684855725,1,1
17,4,7,23.64732937215398,31.58515203817842,1,2
11,2,35,37.95427022303036,25.443937760079418,0,0
6,6,27,40.06962827268991,26.99414950709797,1,2
5,1,19,33.570919077469746,39.720732251780944,1,1
19,0,45,41.38267781527321,24.028477697528405,0,0
3,0,33,3.61431110533017,26.35245919834576,1,1
15,5,1,32.08257741661612,27.565263012377798,1,2
23,1,35,10.715611186948127,27.30589326386003,0,0
23,3,2,17.36685420494944,38.61857128287587,1,2
20,2,13,35.94975402165938,20.405352925444003,1,2
1,1,1,20.172453881175095,29.228694103780374,0,0
5,0,1,20.521828162054128,22.69333888680144,1,1
8,4,27,39.17589594202414,36.41546858487486,0,0
22,1,27,24.245336077495693,27.582370524453218,1,2
2,5,37,42.18023929844596,36.8266794825421,1,1
4,0,37,25.945509944903044,26.547076380891024,0,0
5,0,48,49.704825090031676,32.48637019746043,1,2
22,4,17,28.922417082730924,26.27879076139343,1,2
12,1,42,11.501484060783445,25.99768842872912,1,1
1,4,15,25.845370303057898,33.3511315111449,0,0
16,3,32,19.234830242576873,23.86299056646554,1,2
8,2,33,3.4434818956099624,32.61073739824143,0,0
11,1,3,25.364775436758467,21.761652560077238,1,2
1,1,10,27.9463546664629,24.051692750008186,0,0
15,1,2,41.897131728033635,22.476254376990127,0,0
5,6,14,5.919777258077552,33.50452464621515,1,1
22,0,47,0.7128421037616406,32.0051403227118,0,0
20,0,47,31.95536728286701,22.201254858117164,1,2
14,4,40,41.976076606790194,37.059765096452196,0,0
23,5,36,7.007148247511519,25.427809895569442,1,2
12,0,4,26.24632992454504,34.824403265991265,0,0
7,1,42,42.30332203060151,37.58754382530705,0,0
10,1,13,32.830822434397675,31.808595770190173,1,2
22,5,30,12.263817685891915,35.700135617748494,1,2
